ticket_type,priority,urgency,category_level_1,category_level_2,category_level_3,location,entity,service_label,origin,created_hour,created_day_of_week,is_weekend,description_length,is_long_resolution
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,EURISK ROUEN,EURISK,,Téléphone,8,3,False,82,False
Incident,5,3 - Faible,Incidents,Matériel,Poste de travail,-,TEXA SERVICES,,Kiosque IT,8,3,False,554,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,ROUEN,TEXA,,Self Service,8,3,False,130,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,PLATEFORME SUD EST,TEXA,,Self Service,8,3,False,91,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,MELUN,TEXA,,Self Service,8,3,False,498,False
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,BORDEAUX,TEXA SERVICES,,Téléphone,19,2,False,72,False
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,-,GMC,,Téléphone,17,2,False,88,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,NANTES,TEXA,,Self Service,17,2,False,413,False
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,AVIGNON,TEXA,,Self Service,17,2,False,459,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,EURISK,,Téléphone,17,2,False,57,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,PHENIX,,Self Service,17,2,False,90,False
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,TOULON,TEXA,,Téléphone,16,2,False,108,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,TEXA,,Téléphone,16,2,False,586,True
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,CAEN,TEXA SERVICES,,Self Service,16,2,False,149,False
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,BORDEAUX,TEXA SERVICES,,Téléphone,16,2,False,101,False
Incident,4,2 - Moyenne,Incidents,Réseau,Carte 3G-4G,-,CLE,,Self Service,15,2,False,192,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,ROUEN,TEXA,,Self Service,15,2,False,7,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,ORLEANS,TEXA,,Self Service,15,2,False,39,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,PLATEFORME PCN,TEXA,,Self Service,15,2,False,73,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,BOURGES CNG,TEXA,,Self Service,15,2,False,72,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,ROUEN,TEXA,,Self Service,15,2,False,15,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,PLATEFORME NORD EST,TEXA,,Self Service,15,2,False,156,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA,,Self Service,15,2,False,127,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,AVIGNON,TEXA,,Self Service,15,2,False,84,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,ORLEANS CNG,CELLINKS,,Self Service,15,2,False,132,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,NANTES,GMC,,Self Service,15,2,False,181,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA,,Self Service,14,2,False,73,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA,,Self Service,14,2,False,12,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,DIJON,TEXA SERVICES,,Self Service,14,2,False,145,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,AVIGNON,TEXA,,Self Service,14,2,False,50,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,ORLEANS CNG,TEXA,,Téléphone,14,2,False,56,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,BOURG EN BRESSE,TEXA,,Self Service,14,2,False,76,False
Incident,4,3 - Faible,Incidents,Logiciel,Métier,PARIS NORD,TEXA,,Téléphone,14,2,False,41,False
Incident,4,2 - Moyenne,Incidents,Réseau,Carte 3G-4G,LE HAVRE,TEXA,,Téléphone,14,2,False,173,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,TOULON,TEXA,,Self Service,14,2,False,187,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,TOULON,TEXA,,Self Service,14,2,False,98,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,BOURGES CNG,TEXA,,Self Service,14,2,False,7,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,TOULOUSE,TGS,,Self Service,14,2,False,16,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,BAYONNE,TEXA,,Self Service,14,2,False,150,False
Incident,5,3 - Faible,Incidents,Logiciel,Métier,-,EURISK,,Téléphone,13,2,False,80,False
Incident,5,3 - Faible,Incidents,Matériel,Poste de travail,-,GMC,,Kiosque IT,13,2,False,293,True
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,ORLEANS CNG,TEXA,,Self Service,13,2,False,20,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,VALENCE,TEXA SERVICES,,Self Service,13,2,False,111,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,MARTINIQUE,TEXA,,Téléphone,13,2,False,21,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,BOURGES CNG,TEXA,,Self Service,13,2,False,91,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,TOURS,TEXA,,Self Service,13,2,False,27,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA,,Self Service,13,2,False,44,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,LILLE,TEXA,,Self Service,13,2,False,71,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,ORLEANS,TEXA SERVICES,,Self Service,13,2,False,45,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,-,VOXENS,,Self Service,13,2,False,50,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,LE MANS,TEXA,,Self Service,13,2,False,37,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,MARSEILLE,TEXA SERVICES,,Téléphone,13,2,False,88,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,GMC,,Self Service,11,2,False,550,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,BORDEAUX,PHENIX,,Self Service,11,2,False,126,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA SERVICES,,Self Service,11,2,False,83,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,TEXA_SERVICES,,Self Service,11,2,False,210,False
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,-,TEXA,,Téléphone,11,2,False,263,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,DIJON,TEXA SERVICES,,Self Service,10,2,False,155,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,-,VOXENS,,Self Service,10,2,False,64,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA,,Self Service,10,2,False,172,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,DIJON,TEXA,,Self Service,10,2,False,87,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,DIJON,TEXA SERVICES,,Self Service,10,2,False,77,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,BAYONNE,GMC,,Self Service,10,2,False,132,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,AVIGNON,TEXA SERVICES,,Self Service,10,2,False,102,False
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,AVIGNON,TEXA SERVICES,,Téléphone,10,2,False,53,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,BAYONNE,TEXA SERVICES,,Self Service,10,2,False,103,False
Incident,1,1 - Haute,Incidents,Logiciel,Métier,-,VOXENS,,Self Service,10,2,False,61,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA SERVICES,,Téléphone,9,2,False,27,False
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,-,TEXA,,Téléphone,9,2,False,69,False
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,AVIGNON,TEXA SERVICES,,Téléphone,9,2,False,86,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,LILLE,TEXA SERVICES,,Téléphone,9,2,False,105,False
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,-,TEXA SERVICES,,Téléphone,9,2,False,73,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,BREST,TEXA,,Self Service,9,2,False,131,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,ROUEN,TEXA SERVICES,,Self Service,9,2,False,47,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,-,SOVEA,,Self Service,9,2,False,539,False
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,RENNES,TEXA SERVICES,,Téléphone,9,2,False,150,False
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,DIJON,TEXA,,Téléphone,9,2,False,27,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,AVIGNON,TEXA SERVICES,,Self Service,9,2,False,316,False
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,-,PHENIX,,Téléphone,9,2,False,101,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,PHENIX,,Self Service,9,2,False,135,False
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,MELUN,TEXA,,Téléphone,8,2,False,84,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,DIJON,TEXA SERVICES,,Self Service,8,2,False,176,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,DIJON,TEXA,,Self Service,8,2,False,102,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,NANTES,GMC,,Self Service,8,2,False,213,False
Incident,4,2 - Moyenne,Incidents,Portail,,-,GMC,,Self Service,18,1,False,1874,False
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,GUADELOUPE,TEXA,,Téléphone,18,1,False,595,True
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,ORLEANS CNG,TEXA,,Téléphone,17,1,False,96,False
Incident,4,2 - Moyenne,Incidents,Portail,,BOURGES CNG,TEXA,,Self Service,17,1,False,300,False
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,NANTES,GMC,,Téléphone,16,1,False,36,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,TOULON,TEXA,,Self Service,16,1,False,145,False
Incident,4,2 - Moyenne,Incidents,Portail,,Vitrolles,SES,,Self Service,16,1,False,81,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,TOULON,,,Téléphone,16,1,False,61,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,PLATEFORME SUD EST,TEXA,,Self Service,16,1,False,78,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,PLATEFORME SUD EST,TEXA,,Self Service,16,1,False,73,False
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,-,TEXA SERVICES,,Kiosque IT,15,1,False,337,True
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,EURISK AMIENS,EURISK,,Téléphone,15,1,False,137,True
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,DIJON,TEXA,,Self Service,14,1,False,126,False
Incident,4,2 - Moyenne,Incidents,Logiciel,REPORTING,-,TGS,,Kiosque IT,14,1,False,380,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,BORDEAUX,TEXA SERVICES,,Self Service,14,1,False,120,False
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,-,TEXA SERVICES,,Kiosque IT,13,1,False,288,False
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,RENNES,TEXA_SERVICES,,Téléphone,13,1,False,27,False
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,BOURGES CNG,TEXA,,Téléphone,13,1,False,130,False
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,LILLE,TGS,,Téléphone,13,1,False,102,False
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,-,EURISK,,Téléphone,13,1,False,101,False
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,Reims Cormontreuil,PHENIX,,Téléphone,13,1,False,144,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,AVIGNON,TEXA SERVICES,,Self Service,13,1,False,97,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,TOULON,TEXA SERVICES,,Self Service,12,1,False,338,True
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,LA ROCHELLE,TEXA,,Self Service,12,1,False,62,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,DIJON,TEXA,,Self Service,12,1,False,332,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA SERVICES,,Self Service,11,1,False,177,False
Incident,3,1 - Haute,Incidents,Matériel,Poste de travail,-,,,Kiosque IT,11,1,False,1293,True
Incident,4,2 - Moyenne,Incidents,Portail,,-,GMC,,Self Service,11,1,False,405,False
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,BORDEAUX,PHENIX,,Téléphone,11,1,False,29,False
Incident,4,2 - Moyenne,Incidents,Matériel,Téléphonie,ORLEANS CNG,TEXA,,Self Service,11,1,False,223,False
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,PARIS NORD,TEXA,,Kiosque IT,11,1,False,68,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,TGS,,Self Service,11,1,False,71,False
Incident,4,2 - Moyenne,Incidents,Matériel,Téléphonie,-,PHENIX,,Téléphone,11,1,False,72,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,CAEN,TEXA,,Self Service,10,1,False,91,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,NANTES,TEXA SERVICES,,Self Service,10,1,False,99,False
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,ROUEN,VOXENS,,Téléphone,10,1,False,109,False
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,-,TEXA SERVICES,,Téléphone,10,1,False,496,False
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,NANTES,TGS,,Téléphone,10,1,False,76,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,GEOP,,Téléphone,10,1,False,31,False
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,-,GEOP,,Téléphone,10,1,False,84,False
Incident,1,1 - Haute,Incidents,Logiciel,Bureautique,ORLEANS,VOXENS,,Téléphone,10,1,False,232,True
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,-,TEXA SERVICES,,Téléphone,10,1,False,201,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,RENNES,PHENIX,,Self Service,10,1,False,227,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,ORLEANS CNG,TEXA SERVICES,,Self Service,10,1,False,112,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,Vitrolles,GMC,,Self Service,10,1,False,550,True
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,TEXA,,Self Service,9,1,False,256,False
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,-,EMTS,,Téléphone,9,1,False,77,False
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,VALENCE,CLE EXPERTISES,,Téléphone,9,1,False,43,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,Vitrolles,GMC,,Self Service,9,1,False,176,False
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,-,TEXA,,Téléphone,9,1,False,170,False
Incident,4,2 - Moyenne,Incidents,Matériel,Impression,ORLEANS,TEXA,,Self Service,9,1,False,253,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,SAINT BRIEUC,TEXA,,Self Service,9,1,False,167,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,LE HAVRE,TEXA SERVICES,,Self Service,9,1,False,335,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,CAEN,TEXA,,Self Service,9,1,False,137,False
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,ORLEANS,VOXENS,,Téléphone,9,1,False,261,False
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,-,TEXA SERVICES,,Kiosque IT,9,1,False,97,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA,,Self Service,9,1,False,144,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,TEXA SERVICES,,Self Service,9,1,False,82,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,CLE,,Self Service,8,1,False,106,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,DIJON,TEXA SERVICES,,Self Service,8,1,False,290,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,TGS,,Self Service,8,1,False,170,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,ORLEANS CNG,TEXA,,Self Service,8,1,False,237,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA SERVICES,,Téléphone,8,1,False,481,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,CAEN,TEXA SERVICES,,Self Service,8,1,False,158,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,EURISK LORIENT,EURISK,,Self Service,8,1,False,247,False
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,-,TEXA,,Téléphone,8,1,False,32,False
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,EURISK MARSEILLE,EURISK,,Téléphone,8,1,False,74,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,Vitrolles,CLE,,Self Service,8,1,False,160,False
Incident,2,1 - Haute,Incidents,Logiciel,Métier,EURISK ROUEN,EURISK,,Téléphone,8,1,False,273,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,LYON,CLE EXPERTISES,,Self Service,7,1,False,180,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,PHENIX,,Téléphone,18,0,False,93,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,PHENIX,,Téléphone,18,0,False,35,False
Incident,4,2 - Moyenne,Incidents,Portail,,Vitrolles,GMC,,Self Service,17,0,False,129,False
Incident,4,2 - Moyenne,Incidents,Matériel,Téléphonie,-,PHENIX,,Téléphone,17,0,False,381,False
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,NICE,TEXA,,Téléphone,17,0,False,57,False
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,REIMS,TEXA,,Téléphone,16,0,False,359,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,PARIS NORD,TEXA,,Self Service,15,0,False,93,False
Incident,1,1 - Haute,Incidents,Logiciel,Métier,GEOP ST-OUEN,GEOP,,Self Service,15,0,False,302,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,INQUEST,,Self Service,15,0,False,296,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,PHENIX,,Self Service,15,0,False,43,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,LYON,TEXA SERVICES,,Self Service,15,0,False,78,False
Incident,2,1 - Haute,Incidents,Matériel,Poste de travail,-,TEXA SERVICES,,Kiosque IT,15,0,False,246,True
Incident,4,2 - Moyenne,Incidents,Réseau,Carte 3G-4G,MELUN,TEXA,,Téléphone,15,0,False,100,False
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,Reims Cormontreuil,PHENIX,,Téléphone,15,0,False,87,False
Incident,4,2 - Moyenne,Incidents,Réseau,Carte 3G-4G,TOULOUSE,TEXA SERVICES,,Téléphone,14,0,False,355,True
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,-,TEXA SERVICES,,Self Service,14,0,False,126,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,TEXA SERVICES,,Téléphone,14,0,False,136,True
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,LE HAVRE,TEXA SERVICES,,Téléphone,14,0,False,91,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,Vitrolles,GMC,,Self Service,14,0,False,241,False
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,VALENCE,CLE EXPERTISES,,Téléphone,13,0,False,75,False
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,PARIS NORD,TEXA,,Téléphone,13,0,False,80,False
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,STRASBOURG,TEXA SERVICES,,Téléphone,13,0,False,72,False
Incident,5,3 - Faible,Incidents,Matériel,Poste de travail,LYON,TEXA SERVICES,,Téléphone,13,0,False,259,False
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,-,SOVEA,,Téléphone,13,0,False,145,False
Incident,5,3 - Faible,Incidents,Logiciel,Métier,MARTINIQUE,TEXA,,Téléphone,12,0,False,29,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,TEXA SERVICES,,Self Service,11,0,False,232,False
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,CHALON SUR SAONE,TEXA,,Self Service,11,0,False,319,False
Incident,5,3 - Faible,Incidents,Logiciel,Métier,ORLEANS CNG,TEXA,,Téléphone,11,0,False,67,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,TEXA SERVICES,,Self Service,11,0,False,67,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,TGS,,Self Service,11,0,False,162,False
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,-,GMC,,Téléphone,11,0,False,169,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,TEXA,,Téléphone,11,0,False,191,False
Incident,2,1 - Haute,Incidents,Logiciel,Métier,-,PHENIX,,Self Service,11,0,False,408,False
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,PARIS NORD,TEXA,,Téléphone,11,0,False,86,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,Vitrolles,GMC,,Self Service,11,0,False,143,False
Incident,4,2 - Moyenne,Incidents,Portail,,PLATEFORME SUD EST,TEXA,,Self Service,11,0,False,107,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,BOURGES CNG,TEXA,,Self Service,11,0,False,139,False
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,-,TEXA,,Téléphone,10,0,False,27,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,TOULON,CLE EXPERTISES,,Self Service,10,0,False,135,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,VALENCE,TEXA SERVICES,,Self Service,10,0,False,47,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,TOULON,TEXA,,Self Service,10,0,False,133,False
Incident,1,1 - Haute,Incidents,Logiciel,Métier,-,VOXENS,,Self Service,10,0,False,111,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,BOURGES CNG,TEXA,,Self Service,10,0,False,179,False
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,-,EXTERNE,,Self Service,10,0,False,146,False
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,NIMES,CLE EXPERTISES,,Self Service,10,0,False,289,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,GMC,,Self Service,10,0,False,223,False
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,-,PHENIX,,Téléphone,10,0,False,99,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,VOXENS,,Self Service,10,0,False,61,False
Incident,3,2 - Moyenne,Incidents,Matériel,Poste de travail,PARIS NORD,TEXA SERVICES,,Self Service,9,0,False,55,True
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,LE MANS,TEXA,,Self Service,9,0,False,151,False
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,BOURGES CNG,TEXA,,Téléphone,9,0,False,96,False
Incident,4,2 - Moyenne,Incidents,Portail,,VANNES,TEXA SERVICES,,Self Service,9,0,False,185,False
Incident,1,1 - Haute,Incidents,Portail,,PARIS NORD,TEXA SERVICES,,Self Service,9,0,False,169,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,AVIGNON,TEXA,,Self Service,9,0,False,37,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA SERVICES,,Self Service,9,0,False,105,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,SAINT BRIEUC,TEXA,,Self Service,9,0,False,138,False
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,ORLEANS CNG,TEXA,,Téléphone,9,0,False,102,False
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,NANTES,PHENIX,,Téléphone,9,0,False,91,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,BOURGES CNG,TEXA,,Self Service,9,0,False,139,False
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,PLATEFORME PCN,TEXA,,Self Service,9,0,False,129,False
