ticket_type,priority,urgency,category_level_1,category_level_2,category_level_3,location,entity,service_label,origin,created_hour,created_day_of_week,is_weekend,description_length,resolver_group
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,VALENCE,CLE,,Self Service,10,0,False,161,HD1_FRONT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,AVIGNON,TEXA SERVICES,,Téléphone,10,0,False,44,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,EXTERNE,,Self Service,10,0,False,296,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,BOURGES CNG,TEXA,,Self Service,9,0,False,118,HD3_APP_TELEPHONIE
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,PHENIX,,Téléphone,9,0,False,55,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,TOULON,TEXA,,Self Service,9,0,False,139,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Matériel,Téléphonie,BOURGES CNG,TEXA,,Téléphone,9,0,False,86,HD1_FRONT
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,NANTES,PHENIX,,Téléphone,9,0,False,83,HD1_FRONT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,Reims Cormontreuil,PHENIX,,Téléphone,9,0,False,44,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,TEXA,,Self Service,9,0,False,149,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,EURISK SIEGE DT,EURISK,,Téléphone,9,0,False,720,HD2_SUPPORT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,CLE EXPERTISES,,Self Service,9,0,False,73,HD1_FRONT
Incident,5,3 - Faible,Incidents,Logiciel,Métier,TOULOUSE,CELLINKS,,Téléphone,9,0,False,45,HD1_FRONT
Incident,3,1 - Haute,Incidents,Matériel,Poste de travail,MONTPELLIER,TEXA,,Self Service,9,0,False,54,HD3_BUR / GESTION DE PARC
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,-,EXTERNE,,Kiosque IT,9,0,False,648,HD3_BUR / GESTION DE PARC
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,STRASBOURG,TEXA,,Téléphone,9,0,False,112,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,ROUEN,TEXA SERVICES,,Self Service,9,0,False,59,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,VOXENS,,Self Service,8,0,False,229,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Portail,,ORLEANS CNG,TEXA,,Self Service,8,0,False,315,HD3_SECURITE
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,BOURGES CNG,TEXA,,Téléphone,8,0,False,52,HD1_FRONT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,GEOP LYON,GEOP,,Téléphone,8,0,False,44,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,-,STELLIANT,,Kiosque IT,8,0,False,239,HD2_SUPPORT
Incident,2,1 - Haute,Incidents,Logiciel,Métier,-,CLE,,Téléphone,8,0,False,81,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,GMC,,Téléphone,8,0,False,75,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,VOXENS,,Self Service,8,0,False,226,HD1_FRONT
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,PLATEFORME PCN,TEXA,,Téléphone,8,0,False,324,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Réseau,Carte 3G-4G,ANGERS,TEXA,,Téléphone,8,0,False,90,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Matériel,Téléphonie,VANNES,TEXA SERVICES,,Self Service,8,0,False,111,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Portail,,MARSEILLE,TEXA SERVICES,,Self Service,6,0,False,116,HD3_BUR / GESTION DE PARC
Incident,4,2 - Moyenne,Incidents,Portail,,MONTPELLIER,TEXA SERVICES,,Self Service,11,5,True,63,HD3_ITEX MOBILE/PHONE
Incident,5,3 - Faible,Incidents,Logiciel,Métier,SAINT LO,TEXA,,Téléphone,18,4,False,223,HD1_FRONT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,EURISK SIEGE TELETRAVAIL,EURISK,,Téléphone,18,4,False,80,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,TEXA SERVICES,,Self Service,18,4,False,444,HD1_FRONT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,BORDEAUX,STELLIANT,,Téléphone,17,4,False,118,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,ROUEN,TEXA,,Self Service,17,4,False,192,HD3_AX_EXPENSYA
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,MARTINIQUE,TEXA,,Téléphone,16,4,False,90,HD1_FRONT
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA,,Self Service,16,4,False,70,HD1_FRONT
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,-,CLE,,Self Service,16,4,False,353,HD1_FRONT
Incident,1,1 - Haute,Incidents,Logiciel,Métier,NANTES,TEXA SERVICES,,Téléphone,16,4,False,297,HD3_ITEX MOBILE/PHONE
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,-,TGS,,Téléphone,15,4,False,96,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,MARSEILLE,TEXA SERVICES,,Téléphone,15,4,False,505,HD3_BUR / GESTION DE PARC
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,MELUN,TEXA,,Self Service,15,4,False,397,HD1_FRONT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,GEOP ST-OUEN,GEOP,,Téléphone,14,4,False,51,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,LILLE,TGS,,Téléphone,14,4,False,48,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,NANTES,TEXA,,Self Service,14,4,False,177,HD3_MOA PART-PRO-ENT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,TGS,,Self Service,13,4,False,183,HD3_AX_EXPENSYA
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,PLATEFORME SUD EST,TEXA,,Self Service,13,4,False,131,HD3_ITEX & EDITIQUE
Incident,3,1 - Haute,Incidents,Logiciel,Métier,STRASBOURG,TEXA,,Téléphone,13,4,False,106,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,LE HAVRE,GMC,,Self Service,12,4,False,124,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Hors périmètre Incident,,BOURGES CNG,TEXA,,Self Service,12,4,False,70,HD2_SUPPORT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,MARSEILLE,TEXA,,Self Service,12,4,False,175,HD3_AX_EXPENSYA
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,CLERMONT FERRAND,TEXA,,Téléphone,12,4,False,52,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,PHENIX,,Téléphone,11,4,False,86,HD1_FRONT
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA,,Self Service,11,4,False,165,HD3_AX_EXPENSYA
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,EURISK BASTIA,EURISK,,Self Service,11,4,False,670,HD3_BUR / GESTION DE PARC
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,Vitrolles,INQUEST,,Self Service,11,4,False,441,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,PLATEFORME SUD EST,TEXA,,Self Service,11,4,False,111,HD3_ITEX & EDITIQUE
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,PHENIX,,Téléphone,11,4,False,258,HD1_FRONT
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,PLATEFORME SUD EST,TEXA,,Self Service,10,4,False,27,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,ROUEN,TEXA SERVICES,,Self Service,10,4,False,50,HD3_OPTIMISATION DE TOURNEES
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,ROUEN,TEXA,,Self Service,10,4,False,129,HD3_AX_EXPENSYA
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,ROUEN,TEXA,,Self Service,10,4,False,370,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,AVIGNON,TEXA SERVICES,,Self Service,10,4,False,152,HD1_FRONT
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,AVIGNON,TEXA,,Self Service,10,4,False,101,HD1_FRONT
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,AVIGNON,TEXA SERVICES,,Self Service,10,4,False,22,HD1_FRONT
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,ORLEANS CNG,TEXA SERVICES,,Téléphone,10,4,False,48,HD1_FRONT
Incident,5,3 - Faible,Incidents,Logiciel,Métier,-,TEXA,,Téléphone,10,4,False,55,HD1_FRONT
Incident,2,1 - Haute,Incidents,Logiciel,Métier,-,CLE,,Téléphone,10,4,False,100,HD1_FRONT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,PLATEFORME PCN,TEXA,,Téléphone,10,4,False,260,HD1_FRONT
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,DIJON,TEXA SERVICES,,Téléphone,9,4,False,95,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA,,Téléphone,9,4,False,210,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,GMC,,Téléphone,9,4,False,339,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,LILLE,TGS,,Téléphone,9,4,False,144,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,ORLEANS CNG,TEXA,,Téléphone,9,4,False,159,HD3_BUR / GESTION DE PARC
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,VOXENS,,Self Service,9,4,False,215,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Réseau,Carte 3G-4G,-,Pole travaux,,Téléphone,9,4,False,352,HD2_SUPPORT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,SES,,Téléphone,9,4,False,37,HD1_FRONT
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,TOURS,TEXA,,Self Service,9,4,False,43,HD1_FRONT
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,MARSEILLE,TEXA,,Téléphone,9,4,False,71,HD1_FRONT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,Vitrolles,SES,,Téléphone,9,4,False,50,HD1_FRONT
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA SERVICES,,Self Service,9,4,False,222,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Réseau,Réseau WIFI,-,Pole travaux,,Kiosque IT,9,4,False,337,HD2_SUPPORT
Incident,1,1 - Haute,Incidents,Logiciel,Métier,BOURG EN BRESSE,TEXA,,Self Service,9,4,False,108,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,EURISK COLMAR,EURISK,,Téléphone,8,4,False,121,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,TGS,,Self Service,8,4,False,383,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,GMC,,Téléphone,8,4,False,98,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,-,CLE,,Self Service,22,3,False,218,HD3_BUR / GESTION DE PARC
Incident,4,2 - Moyenne,Incidents,Portail,,TOULOUSE,TEXA SERVICES,,Self Service,16,3,False,181,HD3_MOA PART-PRO-ENT
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,GUADELOUPE,TEXA,,Téléphone,16,3,False,111,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,TOULOUSE,CLE,,Self Service,16,3,False,148,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,BOURGES CNG,TEXA,,Self Service,16,3,False,223,HD3_ITEX & EDITIQUE
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,VALENCE,TEXA,,Téléphone,16,3,False,195,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA SERVICES,,Self Service,16,3,False,89,HD1_FRONT
Incident,5,3 - Faible,Incidents,Logiciel,Métier,ROUEN,INQUEST,,Téléphone,16,3,False,71,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,Reims Cormontreuil,PHENIX,,Téléphone,15,3,False,75,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,BOURGES CNG,TEXA,,Self Service,15,3,False,168,HD3_AX_EXPENSYA
Incident,4,2 - Moyenne,Incidents,Portail,,PLATEFORME SUD EST,TEXA,,Self Service,15,3,False,259,HD3_ITEX MOBILE/PHONE
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,NIORT,TEXA,,Téléphone,15,3,False,70,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Réseau,Carte 3G-4G,REIMS,TEXA,,Téléphone,15,3,False,44,HD1_FRONT
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,-,CLE,,Kiosque IT,15,3,False,384,HD2_SUPPORT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,CLE,,Kiosque IT,14,3,False,294,HD2_SUPPORT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,BORDEAUX,TEXA SERVICES,,Self Service,14,3,False,177,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,ORLEANS CNG,CELLINKS,,Self Service,14,3,False,100,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,BORDEAUX,TEXA SERVICES,,Self Service,14,3,False,283,HD3_AX_EXPENSYA
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,NANTES,TEXA,,Self Service,14,3,False,213,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,AVIGNON,TEXA SERVICES,,Téléphone,13,3,False,290,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,LILLE,TGS,,Téléphone,13,3,False,71,HD1_FRONT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,LE MANS,TEXA,,Téléphone,13,3,False,99,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,GMC,,Self Service,12,3,False,177,HD3_AX_EXPENSYA
Incident,4,2 - Moyenne,Incidents,Portail,,MONTPELLIER,TEXA,,Self Service,12,3,False,107,HD3_BUR / GESTION DE PARC
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,LILLE,TEXA,,Téléphone,11,3,False,906,HD3_ITEX MOBILE/PHONE
Incident,5,3 - Faible,Incidents,Hors périmètre Incident,,-,TEXA SERVICES,,Téléphone,11,3,False,145,HD2_SUPPORT
Incident,4,2 - Moyenne,Incidents,Réseau,Réseau WIFI,-,CLE,,Kiosque IT,11,3,False,251,HD2_SUPPORT
Incident,4,2 - Moyenne,Incidents,Réseau,Réseau WIFI,-,EMTS,,Kiosque IT,11,3,False,251,HD2_SUPPORT
Incident,4,2 - Moyenne,Incidents,Réseau,Carte 3G-4G,ROUEN,TEXA SERVICES,,Téléphone,11,3,False,87,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,BREST,TEXA,,Self Service,10,3,False,228,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,PLATEFORME NORD EST,TEXA,,Self Service,10,3,False,1006,HD3_OPTIMISATION DE TOURNEES
Incident,4,2 - Moyenne,Incidents,Réseau,Réseau local-câblage,-,GMC,,Téléphone,10,3,False,282,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,VALENCE,CLE EXPERTISES,,Self Service,10,3,False,357,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,DIJON,EURISK,,Self Service,10,3,False,223,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,CLE,,Self Service,10,3,False,176,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA,,Self Service,10,3,False,312,HD3_AX_EXPENSYA
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,Vitrolles,GMC,,Self Service,10,3,False,225,HD3_APP_TELEPHONIE
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,PLATEFORME NORD EST,TEXA,,Self Service,10,3,False,123,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Réseau,Réseau WIFI,-,EXTERNE,,Kiosque IT,10,3,False,351,HD2_SUPPORT
Incident,4,2 - Moyenne,Incidents,Matériel,Téléphonie,NIORT,TEXA,,Téléphone,9,3,False,361,HD1_FRONT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,-,CLE,,Téléphone,9,3,False,93,HD1_FRONT
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,-,PHENIX,,Téléphone,9,3,False,82,HD1_FRONT
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,DIJON,TEXA SERVICES,,Téléphone,9,3,False,82,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Réseau,Carte 3G-4G,NIORT,TEXA SERVICES,,Téléphone,9,3,False,346,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Portail,,MONACO,TEXA,,Self Service,9,3,False,484,HD3_BUR / GESTION DE PARC
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,DIJON,TEXA SERVICES,,Téléphone,9,3,False,452,HD2_SUPPORT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,NIORT,TEXA SERVICES,,Téléphone,9,3,False,747,HD3_ITEX MOBILE/PHONE
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,PHENIX,,Self Service,9,3,False,508,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,LYON,TEXA,,Téléphone,8,3,False,321,HD1_FRONT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,PLATEFORME PCN,TEXA,,Téléphone,8,3,False,203,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,BOURGES CNG,TEXA,,Self Service,8,3,False,36,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,-,TEXA SERVICES,,Kiosque IT,8,3,False,189,HD2_SUPPORT
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,-,STELLIANT,,Kiosque IT,8,3,False,245,HD2_SUPPORT
Incident,5,3 - Faible,Incidents,Logiciel,Métier,-,TEXA,,Téléphone,18,2,False,404,HD2_SUPPORT
Incident,2,1 - Haute,Incidents,Matériel,Poste de travail,-,EURISK,,Téléphone,17,2,False,685,HD3_BUR / GESTION DE PARC
Incident,4,2 - Moyenne,Incidents,Portail,,PLATEFORME SUD EST,TEXA,,Self Service,17,2,False,120,HD3_ITEX & EDITIQUE
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA,,Self Service,17,2,False,313,HD3_AX_EXPENSYA
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,LE HAVRE,TEXA,,Self Service,16,2,False,179,HD3_BUR / GESTION DE PARC
Incident,5,3 - Faible,Incidents,Logiciel,Métier,Vitrolles,SES,,Mail,16,2,False,50,HD2_SUPPORT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,ORLEANS,TEXA,,Téléphone,16,2,False,87,HD1_FRONT
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,PLATEFORME SUD EST,TEXA,,Mail,16,2,False,51,HD2_SUPPORT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,NICE,TEXA,,Self Service,15,2,False,192,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Portail,,BOURGES CNG,TEXA,,Self Service,15,2,False,186,HD3_AX_EXPENSYA
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,NICE,TEXA,,Self Service,14,2,False,241,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,BOURGES CNG,TEXA,,Self Service,14,2,False,121,HD3_AX_EXPENSYA
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,VANNES,TEXA SERVICES,,Téléphone,14,2,False,117,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,BOURGES CNG,TEXA,,Self Service,14,2,False,156,HD3_AX_EXPENSYA
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,PARIS NORD,TEXA,,Téléphone,14,2,False,56,HD1_FRONT
Incident,5,3 - Faible,Incidents,Hors périmètre Incident,,SAINT LO,TEXA,,Téléphone,14,2,False,92,HD1_FRONT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,-,TEXA SERVICES,,Kiosque IT,13,2,False,237,HD2_SUPPORT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA_SERVICES,,Self Service,13,2,False,243,HD3_APP_TELEPHONIE
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,MARTINIQUE,TEXA,,Self Service,13,2,False,105,HD3_AX_EXPENSYA
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,DIJON,TEXA,,Self Service,12,2,False,195,HD3_ITEX MOBILE/PHONE
Incident,4,2 - Moyenne,Incidents,Matériel,Téléphonie,-,EMTS,,Téléphone,12,2,False,347,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,TGS,,Self Service,11,2,False,418,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,CAEN,TEXA SERVICES,,Self Service,11,2,False,256,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,PLATEFORME SUD EST,TEXA,,Self Service,10,2,False,116,HD3_ITEX & EDITIQUE
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,GMC,,Self Service,10,2,False,93,HD1_FRONT
Incident,5,3 - Faible,Incidents,Logiciel,Métier,ROUEN,TEXA SERVICES,,Téléphone,10,2,False,90,HD1_FRONT
Incident,1,1 - Haute,Incidents,Logiciel,Métier,RENNES,TEXA,,Self Service,10,2,False,213,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,MONTPELLIER,TEXA SERVICES,,Self Service,10,2,False,278,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,RENNES,CLE,,Self Service,9,2,False,298,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Hors périmètre Incident,,-,GMC,,Self Service,9,2,False,440,HD2_SUPPORT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,AVIGNON,TEXA,,Self Service,9,2,False,84,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Réseau,Réseau WIFI,-,TEXA,,Kiosque IT,9,2,False,267,HD2_SUPPORT
Incident,4,2 - Moyenne,Incidents,Réseau,Carte 3G-4G,RENNES,CLE,,Téléphone,9,2,False,78,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,INQUEST,,Téléphone,9,2,False,345,HD2_SUPPORT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,DIJON,TEXA SERVICES,,Téléphone,9,2,False,281,HD1_FRONT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,-,TGS,,Téléphone,9,2,False,166,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Réseau,Carte 3G-4G,-,CLE EXPERTISES,,Téléphone,8,2,False,38,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,EXTERNE,,Self Service,8,2,False,180,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,EURISK SIEGE,EURISK,,Kiosque IT,8,2,False,345,HD2_SUPPORT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,NIORT,TEXA SERVICES,,Self Service,7,2,False,294,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,VOXENS,,Self Service,7,2,False,167,HD1_FRONT
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,ORLEANS CNG,TEXA,,Téléphone,16,1,False,590,HD3_APP_TELEPHONIE
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,ROUEN,TEXA,,Self Service,16,1,False,100,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,TOULON,TEXA,,Self Service,15,1,False,545,HD3_ITEX & EDITIQUE
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,TOULOUSE,PHENIX,,Téléphone,15,1,False,28,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,GMC,,Self Service,15,1,False,171,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,NANTES,TEXA SERVICES,,Self Service,15,1,False,470,HD3_ITEX & EDITIQUE
Incident,4,2 - Moyenne,Incidents,Matériel,Téléphonie,-,GMC,,Téléphone,15,1,False,369,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,TOULOUSE,PHENIX,,Téléphone,14,1,False,35,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,MARSEILLE,TEXA,,Self Service,14,1,False,129,HD3_AX_EXPENSYA
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,PLATEFORME SUD EST,TEXA,,Self Service,14,1,False,53,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,GUADELOUPE,TEXA,,Téléphone,14,1,False,138,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,TOULON,TEXA,,Self Service,14,1,False,240,HD3_OPTIMISATION DE TOURNEES
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,AVIGNON,TEXA,,Self Service,14,1,False,87,HD1_FRONT
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,-,VOXENS,,Self Service,14,1,False,76,HD1_FRONT
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,BOURG EN BRESSE,TEXA,,Self Service,14,1,False,121,HD3_BUR / GESTION DE PARC
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,GMC,,Self Service,13,1,False,262,HD3_SECURITE
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,-,INQUEST,,Téléphone,13,1,False,88,HD1_FRONT
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,AVIGNON,TEXA SERVICES,,Téléphone,13,1,False,261,HD1_FRONT
Incident,5,3 - Faible,Incidents,Logiciel,Métier,VALENCE,TEXA SERVICES,,Téléphone,13,1,False,79,HD3_OPTIMISATION DE TOURNEES
Incident,5,3 - Faible,Incidents,Logiciel,Métier,VALENCE,TEXA SERVICES,,Téléphone,13,1,False,78,HD3_OPTIMISATION DE TOURNEES
Incident,5,3 - Faible,Incidents,Logiciel,Métier,VALENCE,TEXA,,Téléphone,13,1,False,86,HD3_OPTIMISATION DE TOURNEES
Incident,5,3 - Faible,Incidents,Logiciel,Métier,VALENCE,TEXA SERVICES,,Téléphone,13,1,False,87,HD3_OPTIMISATION DE TOURNEES
Incident,4,2 - Moyenne,Incidents,Portail,,BOURGES CNG,TEXA,,Self Service,12,1,False,69,HD3_OPTIMISATION DE TOURNEES
